DATAFLOW,LAST UPDATE,freq,unit,geo,purchase,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PT,DW_EXST,2020,-6.7,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PT,DW_EXST,2021,35.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PT,DW_EXST,2022,11.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PT,DW_EXST,2023,-18.5,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PT,DW_NEW,2010,4.8,e
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PT,DW_NEW,2011,-37.7,e
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PT,DW_NEW,2012,-32.5,e
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PT,DW_NEW,2013,8.7,e
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PT,DW_NEW,2014,2.1,e
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PT,DW_NEW,2015,7.3,e
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PT,DW_NEW,2016,-2.6,e
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PT,DW_NEW,2017,14.8,e
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PT,DW_NEW,2018,21.4,e
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PT,DW_NEW,2019,0.3,e
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PT,DW_NEW,2020,10.7,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PT,DW_NEW,2021,22.4,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PT,DW_NEW,2022,17.9,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PT,DW_NEW,2023,0.6,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PT,TOTAL,2010,8.8,e
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PT,TOTAL,2011,-33.1,e
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PT,TOTAL,2012,-25.9,e
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PT,TOTAL,2013,8.6,e
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PT,TOTAL,2014,15.4,e
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PT,TOTAL,2015,31.9,e
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PT,TOTAL,2016,18.7,e
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PT,TOTAL,2017,30.7,e
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PT,TOTAL,2018,24.3,e
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PT,TOTAL,2019,7.2,e
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PT,TOTAL,2020,-2.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PT,TOTAL,2021,32.0,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PT,TOTAL,2022,13.2,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,PT,TOTAL,2023,-13.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SE,TOTAL,2006,15.4,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SE,TOTAL,2007,25.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SE,TOTAL,2008,-9.2,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SE,TOTAL,2009,2.6,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SE,TOTAL,2010,6.5,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SE,TOTAL,2011,-2.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SE,TOTAL,2012,4.0,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SE,TOTAL,2013,11.4,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SE,TOTAL,2014,13.6,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SE,TOTAL,2015,20.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SE,TOTAL,2016,5.6,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SE,TOTAL,2017,13.4,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SE,TOTAL,2018,-5.5,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SE,TOTAL,2019,4.6,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SE,TOTAL,2020,9.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SE,TOTAL,2021,18.4,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SE,TOTAL,2022,15.1,p
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SI,DW_EXST,2015,16.1,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SI,DW_EXST,2016,25.1,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SI,DW_EXST,2017,12.0,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SI,DW_EXST,2018,0.4,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SI,DW_EXST,2019,8.5,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SI,DW_EXST,2020,-9.1,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SI,DW_EXST,2021,33.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SI,DW_EXST,2022,3.9,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SI,DW_EXST,2023,-17.6,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SI,DW_NEW,2015,58.2,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SI,DW_NEW,2016,-8.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SI,DW_NEW,2017,58.5,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SI,DW_NEW,2018,9.4,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SI,DW_NEW,2019,-44.7,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SI,DW_NEW,2020,-49.0,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SI,DW_NEW,2021,152.1,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SI,DW_NEW,2022,-18.6,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SI,DW_NEW,2023,-33.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SI,TOTAL,2007,26.0,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SI,TOTAL,2008,-28.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SI,TOTAL,2009,-24.1,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SI,TOTAL,2010,40.9,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SI,TOTAL,2011,-17.9,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SI,TOTAL,2012,-13.7,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SI,TOTAL,2013,-23.4,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SI,TOTAL,2014,37.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SI,TOTAL,2015,21.0,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SI,TOTAL,2016,20.0,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SI,TOTAL,2017,17.4,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SI,TOTAL,2018,1.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SI,TOTAL,2019,-0.5,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SI,TOTAL,2020,-12.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SI,TOTAL,2021,39.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SI,TOTAL,2022,1.7,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,SI,TOTAL,2023,-18.9,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,UK,TOTAL,2006,131146.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,UK,TOTAL,2007,6.5,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,UK,TOTAL,2008,-44.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,UK,TOTAL,2009,-7.1,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,UK,TOTAL,2010,11.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,UK,TOTAL,2011,-0.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,UK,TOTAL,2012,4.0,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,UK,TOTAL,2013,18.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,UK,TOTAL,2014,19.4,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,UK,TOTAL,2015,8.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,UK,TOTAL,2016,7.4,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,UK,TOTAL,2017,3.1,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,UK,TOTAL,2018,0.1,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,UK,TOTAL,2019,-0.9,
